ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2021-1-FI01-KA210-VET-000034566,Digital Skills and Methods for Distance and Hybrid Learning,Small-scale partnerships in vocational education and training,KA210-VET,2021,E10129575,,Koulutuskuntayhtymä OSAO,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Pohjois-Pohjanmaa,12,01/02/2022,31/01/2023, 60 000 € ,TOPIC-12_TOPIC-41,"Enterprise, industry, SMEs and entrepreneurship_Entrepreneurial learning - entrepreneurship education","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA210-VET-000034553,Strengthening Global Competencies Through Advanced Internationalisation at Home Practices,Small-scale partnerships in vocational education and training,KA210-VET,2021,E10003556,,Savon koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kuopio,Pohjois-Savo,24,01/01/2022,31/12/2023, 60 000 € ,TOPIC-39_TOPIC-97_TOPIC-163,Open and distance learning_New learning and teaching methods and approaches_Digital skills and competences,#N/A
2021-1-FI01-KA210-VET-000032852,Finding our way in 2022,Small-scale partnerships in vocational education and training,KA210-VET,2021,E10216652,,Ålands landskapsregering,Regional Public body,Maarianhamina,Ahvenanmaa,12,01/11/2021,31/10/2022, 60 000 € ,TOPIC-83_TOPIC-102_TOPIC-115,"European identity, citizenship and values_Bridging intercultural, intergenerational and social divide_Promotion of alternative forms of participation",#N/A
2022-1-FI01-KA210-YOU-000082343,Mission to Accomplish Participation!,Small-scale partnerships in youth,KA210-YOU,2022,E10202440,,KAAKKOIS-SUOMEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Mikkeli,Etelä-Savo,18,01/09/2022,29/02/2024, 60 000 € ,TOPIC-61_TOPIC-159_TOPIC-11,Green skills_Awareness about the European Union_Energy and resources,"Common values, civic engagement and participation"
2022-1-FI01-KA210-YOU-000084406,Level Up - Community Development Project,Small-scale partnerships in youth,KA210-YOU,2022,E10256122,,Vantaan Venäläinen Klubi ry,Non-governmental organisation/association,Vantaa,Helsinki-Uusimaa,20,01/09/2022,30/04/2024, 60 000 € ,TOPIC-187_TOPIC-160_TOPIC-122,International relations and development cooperation_Democracy and inclusive democratic participation_Inclusion  of marginalised young people,"Common values, civic engagement and participation"
2022-3-FI01-KA210-YOU-000095904,Developing a method for strengthening youth wellbeing through circular and creative activities,Small-scale partnerships in youth,KA210-YOU,2022,E10182641,,Sosiaalipedagogiikan säätiö,Foundation,Helsinki,Helsinki-Uusimaa,12,01/03/2023,29/02/2024, 60 000 € ,TOPIC-29_TOPIC-191_TOPIC-160,Reaching the policy level/dialogue with decision makers_Development of training courses_Democracy and inclusive democratic participation,Environment and fight against climate change
2022-3-FI01-KA210-YOU-000096800,Europe for all,Small-scale partnerships in youth,KA210-YOU,2022,E10093469,,"Eurooppanuoret ry, Unga Europeer rf",Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,12,01/03/2023,29/02/2024, 60 000 € ,TOPIC-61_TOPIC-180_TOPIC-161,"Green skills_Physical and mental health, well-being_Creativity, arts and culture","Common values, civic engagement and participation"
2022-3-FI01-KA210-YOU-000100017,Training for trainers on youth culture,Small-scale partnerships in youth,KA210-YOU,2022,E10118765,,Suomen Nuorisoseurat ry,Non-governmental organisation/association,Vantaa,Helsinki-Uusimaa,18,01/01/2023,30/06/2024, 60 000 € ,TOPIC-83_TOPIC-160_TOPIC-159,"European identity, citizenship and values_Democracy and inclusive democratic participation_Awareness about the European Union","Common values, civic engagement and participation"
2021-2-FI01-KA210-YOU-000051172,7 Zaļais Vihreä,Small-scale partnerships in youth,KA210-YOU,2021,E10108147,,Loimaan evankelinen kansanopisto,School/Institute/Educational centre - Adult education,Loimaa,Varsinais-Suomi,24,01/04/2022,31/03/2024, 60 000 € ,,,Environment and fight against climate change
2021-2-FI01-KA210-YOU-000050509,I AM HOPE - value based knowledge exchange in the field of youth work,Small-scale partnerships in youth,KA210-YOU,2021,E10090499,,Kulttuurikeskus PiiPoo,Non-Profit making cultural organizations,Lempäälä,Pirkanmaa,22,01/05/2022,29/02/2024, 60 000 € ,,,"Common values, civic engagement and participation"
2021-2-FI01-KA210-YOU-000050335,Nature and Diversity in the North,Small-scale partnerships in youth,KA210-YOU,2021,E10093469,,"Eurooppanuoret ry, Unga Europeer rf",Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,12,01/04/2022,31/03/2023, 60 000 € ,,,Environment and fight against climate change
2021-2-FI01-KA210-YOU-000048561,SASTE AVEN!,Small-scale partnerships in youth,KA210-YOU,2021,E10215596,,Suomen Romaniyhdistys ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,12,01/03/2022,28/02/2023, 30 000 € ,,,#N/A
2021-1-FI01-KA210-YOU-000033887,Role-Playing for Training Youths,Small-scale partnerships in youth,KA210-YOU,2021,E10276712,,Ropecon ry,Non-governmental organisation/association,Espoo,Helsinki-Uusimaa,20,01/11/2021,30/06/2023, 30 000 € ,TOPIC-165_TOPIC-174_TOPIC-190,"Inclusion, promoting equality and non-discrimination_Career guidance_Digital content, technologies and practices","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA210-YOU-000031052,SEED:  Social Entreprenurship for Education and Development,Small-scale partnerships in youth,KA210-YOU,2021,E10043907,,Launch Pad Finland Ry,Non-governmental organisation/association,Kajaani,Kainuu,18,01/11/2021,30/04/2023, 60 000 € ,TOPIC-35_TOPIC-116_TOPIC-145,Teaching and learning of foreign languages_Digital youth work_Youth employability,"Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-ADU-000086171,Innovative and Culturally Sensitive Educational Package for Migrants' Sexual Health Education,Cooperation partnerships in adult education,KA220-ADU,2022,E10012492,,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/11/2022,31/10/2025, 400 000 € ,TOPIC-77_TOPIC-136,Community development_Quality and innovation of youth work,"Inclusion and diversity in all fields of education, training, youth and sport"
2022-1-FI01-KA220-ADU-000086226,Dialogue In Adult Learning,Cooperation partnerships in adult education,KA220-ADU,2022,E10194648,,Opintotoiminnan Keskusliitto ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,24,01/09/2022,31/08/2024, 250 000 € ,TOPIC-97_TOPIC-180_TOPIC-139,"New learning and teaching methods and approaches_Physical and mental health, well-being_Reception and integration of refugees and migrants","Common values, civic engagement and participation"
2022-1-FI01-KA220-ADU-000086385,Digital Inclusion for Roma Adults: Gaining Knowledge and Skills in eServices,Cooperation partnerships in adult education,KA220-ADU,2022,E10096610,,Helsingin diakonissalaitoksen säätiö sr,Foundation,Helsinki,Helsinki-Uusimaa,24,01/09/2022,31/08/2024, 250 000 € ,TOPIC-179_TOPIC-160_TOPIC-131,"Prevention of conflicts, post-conflict rehabilitation_Democracy and inclusive democratic participation_Key competences development","Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-ADU-000086697,Safeguarding intangible cultural heritage through transformative learning within community-based art,Cooperation partnerships in adult education,KA220-ADU,2022,E10032124,,Sivistysliitto Kansalaisfoorumi SKAF ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,24,01/12/2022,30/11/2024, 250 000 € ,TOPIC-33_TOPIC-191_TOPIC-163,Roma and/or other minorities_Development of training courses_Digital skills and competences,"Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-ADU-000089905,Transformative Adult Learning for Green Transition,Cooperation partnerships in adult education,KA220-ADU,2022,E10139100,,Kansanvalistusseura sr,Foundation,Helsinki,Helsinki-Uusimaa,24,01/12/2022,30/11/2024, 250 000 € ,TOPIC-97_TOPIC-70_TOPIC-190,"New learning and teaching methods and approaches_Cultural heritage_Digital content, technologies and practices",Environment and fight against climate change
2021-1-FI01-KA220-ADU-000035370,KEYS! From Migrant Education to VET - Developing Key Competences,Cooperation partnerships in adult education,KA220-ADU,2021,E10197748,,Axxell Utbildning AB,School/Institute/Educational centre - Adult education,Raasepori,Helsinki-Uusimaa,31,01/01/2022,31/07/2024, 362 832 € ,TOPIC-25_TOPIC-79_TOPIC-190,"Pedagogy and didactics_Disaster prevention, preparedness and recovery_Digital content, technologies and practices",#N/A
2021-1-FI01-KA220-ADU-000033502,GreenerAge - CLIMATE-CHANGE AND ENVIRONMENTAL LITERACY FOR URBAN CITIZENS 55+,Cooperation partnerships in adult education,KA220-ADU,2021,E10148224,,TAMPEREEN KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Tampere,Pirkanmaa,27,01/12/2021,29/02/2024, 293 910 € ,TOPIC-97_TOPIC-131_TOPIC-165,"New learning and teaching methods and approaches_Key competences development_Inclusion, promoting equality and non-discrimination","Inclusion and diversity in all fields of education, training, youth and sport"
2021-1-FI01-KA220-ADU-000028330,Women´s Opportunities for Work and Education,Cooperation partnerships in adult education,KA220-ADU,2021,E10168558,,Spring House Oy,Small and medium sized enterprise,Helsinki,Helsinki-Uusimaa,30,01/02/2022,31/07/2024, 332 259 € ,TOPIC-13_TOPIC-102_TOPIC-163,"Environment and climate change_Bridging intercultural, intergenerational and social divide_Digital skills and competences","Inclusion and diversity in all fields of education, training, youth and sport"
2021-1-FI01-KA220-ADU-000027045,"Multilingualism at Work: International Talents, Mismatched Language Skills and Workplace Communication",Cooperation partnerships in adult education,KA220-ADU,2021,E10181841,,ITÄ-SUOMEN YLIOPISTO,Higher education institution (tertiary level),Kuopio,Pohjois-Savo,24,01/01/2022,31/12/2023, 187 973 € ,TOPIC-170_TOPIC-174_TOPIC-183,"Creating new, innovative or joint curricula or courses_Career guidance_Equal access and transition to labour market","Inclusion and diversity in all fields of education, training, youth and sport"
2021-1-FI01-KA220-ADU-000026540,OntheMIC - Microcredentials as a means for recognition and validation of learning,Cooperation partnerships in adult education,KA220-ADU,2021,E10151409,,Live-säätiö sr,School/Institute/Educational centre - Adult education,Espoo,Helsinki-Uusimaa,24,01/11/2021,31/10/2023, 227 094 € ,TOPIC-97_TOPIC-102_TOPIC-182,"New learning and teaching methods and approaches_Bridging intercultural, intergenerational and social divide_Employability","Inclusion and diversity in all fields of education, training, youth and sport"
2021-1-FI01-KA220-ADU-000026027,Reaching the Stars,Cooperation partnerships in adult education,KA220-ADU,2021,E10076972,,Työväen Akatemia,School/Institute/Educational centre - Adult education,Kauniainen,Helsinki-Uusimaa,26,01/01/2022,29/02/2024, 126 203 € ,TOPIC-183_TOPIC-188_TOPIC-190,"Equal access and transition to labour market_Micro-credentials_Digital content, technologies and practices",#N/A
2022-1-FI01-KA220-HED-000086152,Experiential Learning tools to obtain SMART supply chain competences,Cooperation partnerships in higher education,KA220-HED,2022,E10135471,,SATAKUNNAN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Pori,Satakunta,36,01/12/2022,30/11/2025, 400 000 € ,TOPIC-97_TOPIC-61_TOPIC-13,New learning and teaching methods and approaches_Green skills_Environment and climate change,#N/A
2022-1-FI01-KA220-HED-000086335,EthCo - For better ethical safety in future health care environments,Cooperation partnerships in higher education,KA220-HED,2022,E10012492,,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,32,01/10/2022,31/05/2025, 400 000 € ,TOPIC-72_TOPIC-190_TOPIC-170,"Cooperation between educational institutions and business_Digital content, technologies and practices_Creating new, innovative or joint curricula or courses",#N/A
2022-1-FI01-KA220-HED-000086605,Upgrading higher education teachers’ and students’ hybrid learning competences,Cooperation partnerships in higher education,KA220-HED,2022,E10208661,,OULUN YLIOPISTO,Higher education institution (tertiary level),Oulu,Pohjois-Pohjanmaa,36,01/09/2022,31/08/2025, 400 000 € ,TOPIC-190_TOPIC-171_TOPIC-170,"Digital content, technologies and practices_Overcoming skills mismatch and addressing the needs of the labour market_Creating new, innovative or joint curricula or courses","Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-HED-000087037,Joint eStories: Journeys from Fear to Fair,Cooperation partnerships in higher education,KA220-HED,2022,E10183030,,LAUREA-AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Vantaa,Helsinki-Uusimaa,36,31/12/2022,30/12/2025, 400 000 € ,TOPIC-97_TOPIC-170_TOPIC-163,"New learning and teaching methods and approaches_Creating new, innovative or joint curricula or courses_Digital skills and competences","Common values, civic engagement and participation"
2022-1-FI01-KA220-HED-000087761,Professional Noticing to Improve Entrepreneurship Education,Cooperation partnerships in higher education,KA220-HED,2022,E10209158,,TURUN YLIOPISTO,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/12/2022,30/11/2025, 400 000 € ,TOPIC-73_TOPIC-132_TOPIC-126,Social responsibility of educational institutions_Preventing racism and discrimination_Human rights and rule of law,#N/A
2022-1-FI01-KA220-HED-000089835,Accounting for Circular Economy and Sustainability - Innovative training solutions in higher education facilitating accounting for the circular economy,Cooperation partnerships in higher education,KA220-HED,2022,E10138816,,HAAGA-HELIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,32,01/11/2022,30/06/2025, 400 000 € ,TOPIC-97_TOPIC-41_TOPIC-171,New learning and teaching methods and approaches_Entrepreneurial learning - entrepreneurship education_Overcoming skills mismatch and addressing the needs of the labour market,Environment and fight against climate change
2022-1-FI01-KA220-HED-000090135,Introducing User-driven design and agile development skills in the case of sustainable service housing for elderly,Cooperation partnerships in higher education,KA220-HED,2022,E10082601,,LAB AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Lappeenranta,Etelä-Karjala,36,31/12/2022,30/12/2025, 400 000 € ,TOPIC-72_TOPIC-188_TOPIC-171,Cooperation between educational institutions and business_Micro-credentials_Overcoming skills mismatch and addressing the needs of the labour market,Environment and fight against climate change
2022-1-FI01-KA220-HED-000090147,Inclusive Digital Learning,Cooperation partnerships in higher education,KA220-HED,2022,E10209158,,TURUN YLIOPISTO,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/09/2022,31/08/2025, 400 000 € ,TOPIC-97_TOPIC-72,New learning and teaching methods and approaches_Cooperation between educational institutions and business,"Inclusion and diversity in all fields of education, training, youth and sport"
2021-1-FI01-KA220-HED-000032252,Ethical Food Entrepreneurships,Cooperation partnerships in higher education,KA220-HED,2021,E10165740,,SAVONIA-AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Kuopio,Pohjois-Savo,24,01/01/2022,31/12/2023, 274 290 € ,TOPIC-97_TOPIC-131_TOPIC-170,"New learning and teaching methods and approaches_Key competences development_Creating new, innovative or joint curricula or courses",Environment and fight against climate change
2021-1-FI01-KA220-HED-000032232,Digital Mythologies - Mythological Digitalities,Cooperation partnerships in higher education,KA220-HED,2021,E10181958,,AALTO KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Espoo,Helsinki-Uusimaa,36,01/12/2021,30/11/2024, 398 195 € ,TOPIC-13_TOPIC-41_TOPIC-191,Environment and climate change_Entrepreneurial learning - entrepreneurship education_Development of training courses,"Common values, civic engagement and participation"
2021-1-FI01-KA220-HED-000032125,Personalized project management learning with chatbots,Cooperation partnerships in higher education,KA220-HED,2021,E10208661,,OULUN YLIOPISTO,Higher education institution (tertiary level),Oulu,Pohjois-Pohjanmaa,30,01/02/2022,31/07/2024, 308 098 € ,TOPIC-97_TOPIC-161_TOPIC-162,"New learning and teaching methods and approaches_Creativity, arts and culture_Media literacy and tackling disinformation ","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000032106,Caring violent child safely in child psychiatric and residential units,Cooperation partnerships in higher education,KA220-HED,2021,E10012492,,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/02/2022,31/01/2025, 358 235 € ,TOPIC-97_TOPIC-163_TOPIC-190,"New learning and teaching methods and approaches_Digital skills and competences_Digital content, technologies and practices","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000032094,Sustainable Entrepreneurship for Climate Action,Cooperation partnerships in higher education,KA220-HED,2021,E10055788,,LAPIN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Rovaniemi,Lappi,24,01/02/2022,31/01/2024, 175 957 € ,TOPIC-97_TOPIC-180_TOPIC-190,"New learning and teaching methods and approaches_Physical and mental health, well-being_Digital content, technologies and practices",Environment and fight against climate change
2021-1-FI01-KA220-HED-000031998,Sustainable Transportation,Cooperation partnerships in higher education,KA220-HED,2021,E10110096,,SEINÄJOEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Seinäjoki,Etelä-Pohjanmaa,36,01/11/2021,31/10/2024, 326 440 € ,TOPIC-13_TOPIC-41_TOPIC-61,Environment and climate change_Entrepreneurial learning - entrepreneurship education_Green skills,#N/A
2021-1-FI01-KA220-HED-000031996,Creating and Implementing Education for Sustainable High-End Tourism throughout Europe,Cooperation partnerships in higher education,KA220-HED,2021,E10055788,,LAPIN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Rovaniemi,Lappi,24,01/01/2022,31/12/2023, 237 954 € ,TOPIC-170_TOPIC-171_TOPIC-187,"Creating new, innovative or joint curricula or courses_Overcoming skills mismatch and addressing the needs of the labour market_International relations and development cooperation","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000027545,Genetic and Genomic Nursing Education,Cooperation partnerships in higher education,KA220-HED,2021,E10174519,,TAMPEREEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Tampere,Pirkanmaa,36,01/02/2022,31/01/2025, 368 590 € ,TOPIC-61_TOPIC-72_TOPIC-182,Green skills_Cooperation between educational institutions and business_Employability,#N/A
2021-1-FI01-KA220-HED-000027535,Promoting Digital Learning in STEM Subjects,Cooperation partnerships in higher education,KA220-HED,2021,E10174519,,TAMPEREEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Tampere,Pirkanmaa,36,01/12/2021,30/11/2024, 243 797 € ,TOPIC-72_TOPIC-170_TOPIC-191,"Cooperation between educational institutions and business_Creating new, innovative or joint curricula or courses_Development of training courses","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000023408,Virtual Materials Chemistry Laboratories for Sustainable Energy Solutions,Cooperation partnerships in higher education,KA220-HED,2021,E10181958,,AALTO KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Espoo,Helsinki-Uusimaa,36,01/01/2022,31/12/2024, 365 002 € ,TOPIC-25_TOPIC-131_TOPIC-190,"Pedagogy and didactics_Key competences development_Digital content, technologies and practices","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000023343,Supporting Innovation Competence Development in Online Education,Cooperation partnerships in higher education,KA220-HED,2021,E10012492,,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/02/2022,31/01/2025, 306 777 € ,TOPIC-11_TOPIC-97_TOPIC-173,"Energy and resources_New learning and teaching methods and approaches_Science, technology, engineering and mathematics (STEM)","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-HED-000023189,ILO - Intercultural Learning Online,Cooperation partnerships in higher education,KA220-HED,2021,E10183030,,LAUREA-AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Vantaa,Helsinki-Uusimaa,26,15/01/2022,14/03/2024, 266 105 € ,TOPIC-25_TOPIC-170_TOPIC-172,"Pedagogy and didactics_Creating new, innovative or joint curricula or courses_Initial and continuous training for teachers, trainers and other education staff",#N/A
2021-1-FI01-KA220-HED-000023002,Education Partnership of TCS Materials & Sustainability,Cooperation partnerships in higher education,KA220-HED,2021,E10193398,,METROPOLIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,24,28/02/2022,27/02/2024, 274 779 € ,TOPIC-97_TOPIC-132_TOPIC-165,"New learning and teaching methods and approaches_Preventing racism and discrimination_Inclusion, promoting equality and non-discrimination",Environment and fight against climate change
2021-1-FI01-KA220-HED-000022988,Outbreak investigation game for veterinary medicine education,Cooperation partnerships in higher education,KA220-HED,2021,E10209507,,HELSINGIN YLIOPISTO,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,36,14/02/2022,13/02/2025, 269 780 € ,TOPIC-13_TOPIC-72_TOPIC-188,Environment and climate change_Cooperation between educational institutions and business_Micro-credentials,"Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-SCH-000086160,A whole school approach to transform schools into Inclusive Hubs,Cooperation partnerships in school education,KA220-SCH,2022,E10209161,,ÅBO AKADEMI,Higher education institution (tertiary level),Turku,Varsinais-Suomi,24,01/12/2022,30/11/2024, 250 000 € ,TOPIC-165_TOPIC-163_TOPIC-102,"Inclusion, promoting equality and non-discrimination_Digital skills and competences_Bridging intercultural, intergenerational and social divide","Inclusion and diversity in all fields of education, training, youth and sport"
2022-1-FI01-KA220-SCH-000086397,DISCOVER EUROPEAN CULTURAL IDENTITY,Cooperation partnerships in school education,KA220-SCH,2022,E10248637,,Pohjoispuiston koulu,School/Institute/Educational centre – General education (basic education),Hyvinkää,Helsinki-Uusimaa,24,01/12/2022,30/11/2024, 250 000 € ,TOPIC-170_TOPIC-165_TOPIC-102,"Creating new, innovative or joint curricula or courses_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide","Common values, civic engagement and participation"
2022-1-FI01-KA220-SCH-000086671,STEPs Towards Ecological Planet,Cooperation partnerships in school education,KA220-SCH,2022,E10012748,,Pieksämäen lukio,School/Institute/Educational centre – General education (secondary level),Pieksämäki,Etelä-Savo,24,01/09/2022,31/08/2024, 120 000 € ,TOPIC-83_TOPIC-70_TOPIC-190,"European identity, citizenship and values_Cultural heritage_Digital content, technologies and practices","Common values, civic engagement and participation"
2022-1-FI01-KA220-SCH-000087764,Promoting mental well-being through online exchange in secondary schools,Cooperation partnerships in school education,KA220-SCH,2022,E10012492,,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,36,01/09/2022,31/08/2025, 400 000 € ,TOPIC-61_TOPIC-131_TOPIC-13,Green skills_Key competences development_Environment and climate change,"Addressing digital transformation through development of digital readiness, resilience and capacity"
2022-1-FI01-KA220-SCH-000088680,G-STEAM: Green STEAM ecosystems,Cooperation partnerships in school education,KA220-SCH,2022,E10143862,,Turun kaupunki - Åbo stad,Local Public body,Turku,Varsinais-Suomi,36,01/10/2022,30/09/2025, 400 000 € ,TOPIC-190_TOPIC-180_TOPIC-169,"Digital content, technologies and practices_Physical and mental health, well-being_Preventing early school leaving and failure in education",Environment and fight against climate change
2022-1-FI01-KA220-SCH-000089395,Teaching Circular ECOnomy to the FUTURE generations,Cooperation partnerships in school education,KA220-SCH,2022,E10085321,,Havukosken koulu,School/Institute/Educational centre – General education (basic education),Vantaa,Helsinki-Uusimaa,24,01/09/2022,31/08/2024, 120 000 € ,TOPIC-61_TOPIC-173,"Green skills_Science, technology, engineering and mathematics (STEM)",Environment and fight against climate change
2022-1-FI01-KA220-SCH-000090192,Carbon Offsetting For Resilient Entrepreneurship,Cooperation partnerships in school education,KA220-SCH,2022,E10124150,,Euneos Oy,Small and medium sized enterprise,Espoo,Helsinki-Uusimaa,36,01/09/2022,31/08/2025, 250 000 € ,TOPIC-97_TOPIC-61_TOPIC-101,New learning and teaching methods and approaches_Green skills_Early childhood education and care,Environment and fight against climate change
2022-1-FI01-KA220-SCH-000090261,TEAMSTEAM-Developing STEAM Literacy,Cooperation partnerships in school education,KA220-SCH,2022,E10238502,,Martinlaakson lukio,School/Institute/Educational centre – General education (secondary level),Vantaa,Helsinki-Uusimaa,25,01/09/2022,30/09/2024, 250 000 € ,TOPIC-61_TOPIC-41_TOPIC-170,"Green skills_Entrepreneurial learning - entrepreneurship education_Creating new, innovative or joint curricula or courses","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-SCH-000034324,DO IT YOURSELF - A new approach to implement digital education,Cooperation partnerships in school education,KA220-SCH,2021,E10053785,,Kittilän kunta,Local Public body,Kittilä,Lappi,24,01/11/2021,31/10/2023, 180 095 € ,TOPIC-41_TOPIC-163_TOPIC-187,Entrepreneurial learning - entrepreneurship education_Digital skills and competences_International relations and development cooperation,"Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-SCH-000031639,Climate Change Challenge,Cooperation partnerships in school education,KA220-SCH,2021,E10151445,,Lieksan yläkoulu,School/Institute/Educational centre – General education (basic education),Lieksa,Pohjois-Karjala,24,01/01/2022,31/12/2023, 233 170 € ,TOPIC-163_TOPIC-168_TOPIC-190,"Digital skills and competences_Development of disadvantaged rural and urban areas_Digital content, technologies and practices",Environment and fight against climate change
2021-1-FI01-KA220-SCH-000030376,Vision 2021: Rebroadening the Horizons,Cooperation partnerships in school education,KA220-SCH,2021,E10069368,,"Myllytullin koulu, Oulun kaupunki",School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,32,28/02/2022,27/10/2024, 267 902 € ,TOPIC-13_TOPIC-163_TOPIC-165,"Environment and climate change_Digital skills and competences_Inclusion, promoting equality and non-discrimination",#N/A
2021-1-FI01-KA220-SCH-000030046,Green Crossroads,Cooperation partnerships in school education,KA220-SCH,2021,E10137032,,Kauttuan koulu,School/Institute/Educational centre – General education (basic education),Eura,Satakunta,34,01/01/2022,31/10/2024, 205 858 € ,TOPIC-83_TOPIC-97_TOPIC-131,"European identity, citizenship and values_New learning and teaching methods and approaches_Key competences development",Environment and fight against climate change
2021-1-FI01-KA220-SCH-000029926,The Future of Water,Cooperation partnerships in school education,KA220-SCH,2021,E10154582,,Kuoppanummen koulukeskus,School/Institute/Educational centre – General education (basic education),Nummela,Helsinki-Uusimaa,24,01/11/2021,31/10/2023, 201 420 € ,TOPIC-13_TOPIC-61,Environment and climate change_Green skills,"Common values, civic engagement and participation"
2021-1-FI01-KA220-SCH-000029762,Educational Marketplace + Green Melodies,Cooperation partnerships in school education,KA220-SCH,2021,E10179257,,Keski-Pohjanmaan konservatorio,Other,Kokkola,Keski-Pohjanmaa,36,01/12/2021,30/11/2024, 184 380 € ,TOPIC-13_TOPIC-173,"Environment and climate change_Science, technology, engineering and mathematics (STEM)","Addressing digital transformation through development of digital readiness, resilience and capacity"
2021-1-FI01-KA220-SCH-000029713,EXpanding Content And Language Integrated learning through BUilding a sustainable future in Realtime in immersive environments,Cooperation partnerships in school education,KA220-SCH,2021,E10148224,,TAMPEREEN KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Tampere,Pirkanmaa,24,28/02/2022,27/02/2024, 222 004 € ,TOPIC-97_TOPIC-161_TOPIC-190,"New learning and teaching methods and approaches_Creativity, arts and culture_Digital content, technologies and practices",Environment and fight against climate change
2021-1-FI01-KA220-SCH-000027774,There is No Planet B,Cooperation partnerships in school education,KA220-SCH,2021,E10151209,,Joroisten lukio,School/Institute/Educational centre – General education (secondary level),Joroinen,Etelä-Savo,24,01/11/2021,31/10/2023, 154 120 € ,TOPIC-61_TOPIC-97_TOPIC-163,Green skills_New learning and teaching methods and approaches_Digital skills and competences,"Addressing digital transformation through development of digital readiness, resilience and capacity"
